title,description,timeLimit,passingScore,gradeName,subjectName,topicName,question,points,order,option1_text,option1_isCorrect,option1_explanation,option2_text,option2_isCorrect,option2_explanation,option3_text,option3_isCorrect,option3_explanation,option4_text,option4_isCorrect,option4_explanation
English Quiz,"Quiz on ""og"" sound CVC words",5,3,LKG,English,og sound CVC words,Select a word with the 'og' sound.,1,2,Log,TRUE,'Log' has the 'og' sound,Pen,FALSE,'Pen' does not have 'og' sound,Cup,FALSE,'Cup' does not have 'og' sound,Net,FALSE,'Net' does not have 'og' sound
English Quiz,"Quiz on ""og"" sound CVC words",5,3,LKG,English,og sound CVC words,Which word ends with 'og'?,1,3,Hog,TRUE,'Hog' ends with 'og',Dig,FALSE,'Dig' ends with 'ig',Run,FALSE,'Run' ends with 'un',Top,FALSE,'Top' ends with 'op'
English Quiz,"Quiz on ""og"" sound CVC words",5,3,LKG,English,og sound CVC words,Choose a CVC word.,1,4,Dog,TRUE,'Dog' is a CVC word,Chair,FALSE,'Chair' is not a CVC word,Train,FALSE,'Train' is not a CVC word,Tiger,FALSE,'Tiger' is not a CVC word
English Quiz,"Quiz on ""og"" sound CVC words",5,3,LKG,English,og sound CVC words,Pick the correct spelling.,1,5,Fog,TRUE,'Fog' is the correct spelling,Faug,FALSE,'Faug' is incorrect,Phog,FALSE,'Phog' is incorrect,Foug,FALSE,'Foug' is incorrect
English Quiz,"Quiz on ""ob"" sound CVC words",5,3,LKG,English,ob sound CVC words,Which word has the 'ob' sound?,1,1,Cob,TRUE,'Cob' has the 'ob' sound,Cup,FALSE,'Cup' does not have 'ob' sound,Bus,FALSE,'Bus' does not have 'ob' sound,Cap,FALSE,'Cap' does not have 'ob' sound
English Quiz,"Quiz on ""ob"" sound CVC words",5,3,LKG,English,ob sound CVC words,Which of these is a CVC word?,1,2,Nob,TRUE,'Nob' is a CVC word,Notebook,FALSE,'Notebook' is not a CVC word,Pen,FALSE,'Pen' is not a CVC word,Fan,FALSE,'Fan' is not a CVC word
English Quiz,"Quiz on ""ob"" sound CVC words",5,3,LKG,English,ob sound CVC words,Which rhymes with 'job'?,1,3,Bob,TRUE,'Bob' rhymes with 'job',Top,FALSE,"'Top' rhymes with 'pop', not 'job'",Mug,FALSE,"'Mug' rhymes with 'bug', not 'job'",Dog,FALSE,'Dog' rhymes with 'log'
English Quiz,"Quiz on ""ob"" sound CVC words",5,3,LKG,English,ob sound CVC words,Which word starts with 'j' and ends with 'ob'?,1,4,Job,TRUE,'Job' starts with 'j' and ends with 'ob',Jab,FALSE,'Jab' ends with 'ab',Jam,FALSE,'Jam' ends with 'am',Jug,FALSE,'Jug' ends with 'ug'
English Quiz,"Quiz on ""ob"" sound CVC words",5,3,LKG,English,ob sound CVC words,Pick the word with middle vowel 'o'.,1,5,Rob,TRUE,'Rob' has 'o' in the middle,Rib,FALSE,'Rib' has 'i' in the middle,Rub,FALSE,'Rub' has 'u' in the middle,Rab,FALSE,'Rab' has 'a' in the middle
English Quiz,"Quiz on ""op"" sound CVC words",5,3,LKG,English,op sound CVC words,Which word has the 'op' sound?,1,1,Hop,TRUE,'Hop' has the 'op' sound,Pen,FALSE,'Pen' does not have 'op' sound,Can,FALSE,'Can' does not have 'op' sound,Sun,FALSE,'Sun' does not have 'op' sound
English Quiz,"Quiz on ""op"" sound CVC words",5,3,LKG,English,op sound CVC words,What rhymes with 'mop'?,1,2,Top,TRUE,'Top' rhymes with 'mop',Pot,FALSE,'Pot' rhymes with 'hot',Mat,FALSE,'Mat' rhymes with 'cat',Cut,FALSE,'Cut' rhymes with 'hut'
English Quiz,"Quiz on ""op"" sound CVC words",5,3,LKG,English,op sound CVC words,Which of these is a CVC word?,1,3,Pop,TRUE,'Pop' is a CVC word,Popcorn,FALSE,'Popcorn' is not a CVC word,Paper,FALSE,'Paper' is not a CVC word,Table,FALSE,'Table' is not a CVC word
English Quiz,"Quiz on ""op"" sound CVC words",5,3,LKG,English,op sound CVC words,Pick the correct spelling.,1,4,Shop,FALSE,'Shop' has extra letter,Cop,TRUE,'Cop' is a CVC word,Crop,FALSE,'Crop' is not a simple CVC word,Slop,FALSE,'Slop' is not a CVC word
English Quiz,"Quiz on ""op"" sound CVC words",5,3,LKG,English,op sound CVC words,Choose the correct match.,1,5,Pop - Sound,TRUE,'Pop' is a sound,Pot - Fruit,FALSE,'Pot' is not a fruit,Mat - Animal,FALSE,'Mat' is not an animal,Pen - Place,FALSE,'Pen' is not a place
English Quiz,"Quiz on ""ut"" sound CVC words",5,3,LKG,English,ut sound CVC words,Which word has the 'ut' sound?,1,1,Nut,TRUE,'Nut' has the 'ut' sound,Net,FALSE,'Net' does not have 'ut' sound,Nap,FALSE,'Nap' does not have 'ut' sound,Nip,FALSE,'Nip' does not have 'ut' sound
English Quiz,"Quiz on ""ut"" sound CVC words",5,3,LKG,English,ut sound CVC words,Which rhymes with 'cut'?,1,2,Hut,TRUE,'Hut' rhymes with 'cut',Hat,FALSE,'Hat' rhymes with 'cat',Hot,FALSE,'Hot' rhymes with 'pot',Hit,FALSE,'Hit' rhymes with 'sit'
English Quiz,"Quiz on ""ut"" sound CVC words",5,3,LKG,English,ut sound CVC words,Select the CVC word.,1,3,But,TRUE,'But' is a CVC word,Butter,FALSE,'Butter' is not a CVC word,Button,FALSE,'Button' is not a CVC word,Bottle,FALSE,'Bottle' is not a CVC word
English Quiz,"Quiz on ""ut"" sound CVC words",5,3,LKG,English,ut sound CVC words,Pick the word with middle vowel 'u'.,1,4,Cut,TRUE,'Cut' has 'u' in the middle,Cat,FALSE,'Cat' has 'a' in the middle,Cot,FALSE,'Cot' has 'o' in the middle,Cit,FALSE,'Cit' has 'i' in the middle
English Quiz,"Quiz on ""ut"" sound CVC words",5,3,LKG,English,ut sound CVC words,Which one is a real word?,1,5,Shut,TRUE,'Shut' is a real word,Sput,FALSE,'Sput' is not a real word,Lut,FALSE,'Lut' is not a real word,Grut,FALSE,'Grut' is not a real word
English Quiz,"Quiz on ""ub"" sound CVC words",5,3,LKG,English,ub sound CVC words,Which word has the 'ub' sound?,1,1,Cub,TRUE,'Cub' has the 'ub' sound,Cup,FALSE,'Cup' has 'up' sound,Cap,FALSE,'Cap' has 'ap' sound,Cob,FALSE,'Cob' has 'ob' sound
English Quiz,"Quiz on ""ub"" sound CVC words",5,3,LKG,English,ub sound CVC words,Which rhymes with 'tub'?,1,2,Hub,TRUE,'Hub' rhymes with 'tub',Tab,FALSE,'Tab' rhymes with 'cab',Tip,FALSE,'Tip' rhymes with 'sip',Top,FALSE,'Top' rhymes with 'hop'
English Quiz,"Quiz on ""ub"" sound CVC words",5,3,LKG,English,ub sound CVC words,Choose the correct CVC word.,1,3,Sub,TRUE,'Sub' is a CVC word,Subway,FALSE,'Subway' is not a CVC word,Sunday,FALSE,'Sunday' is not a CVC word,Sudden,FALSE,'Sudden' is not a CVC word
English Quiz,"Quiz on ""ub"" sound CVC words",5,3,LKG,English,ub sound CVC words,Pick the word ending with 'ub'.,1,4,Pub,TRUE,'Pub' ends with 'ub',Put,FALSE,'Put' ends with 'ut',Pet,FALSE,'Pet' ends with 'et',Pad,FALSE,'Pad' ends with 'ad'
English Quiz,"Quiz on ""ub"" sound CVC words",5,3,LKG,English,ub sound CVC words,Which is a baby animal?,1,5,Cub,TRUE,'Cub' is a baby animal,Car,FALSE,'Car' is not an animal,Pen,FALSE,'Pen' is not an animal,Sun,FALSE,'Sun' is not an animal
English Quiz,"Quiz on ""um"" sound CVC words",5,3,LKG,English,um sound CVC words,Which word has the 'um' sound?,1,1,Hum,TRUE,'Hum' has the 'um' sound,Ham,FALSE,'Ham' has 'am' sound,Hut,FALSE,'Hut' has 'ut' sound,Him,FALSE,'Him' has 'im' sound
English Quiz,"Quiz on ""um"" sound CVC words",5,3,LKG,English,um sound CVC words,What rhymes with 'drum'?,1,2,Bum,TRUE,'Bum' rhymes with 'drum',Drip,FALSE,'Drip' rhymes with 'trip',Drop,FALSE,'Drop' rhymes with 'hop',Dig,FALSE,'Dig' rhymes with 'big'
English Quiz,"Quiz on ""um"" sound CVC words",5,3,LKG,English,um sound CVC words,Pick the CVC word.,1,3,Gum,TRUE,'Gum' is a CVC word,Gummy,FALSE,'Gummy' is not a CVC word,Gumtree,FALSE,'Gumtree' is not a CVC word,Gumbo,FALSE,'Gumbo' is not a CVC word
English Quiz,"Quiz on ""um"" sound CVC words",5,3,LKG,English,um sound CVC words,Choose the correct match: 'Sum' means...,1,4,Add total,TRUE,'Sum' means the result of addition,Drink,FALSE,'Drink' has no relation to 'sum',Jump,FALSE,'Jump' has no relation to 'sum',Cut,FALSE,'Cut' has no relation to 'sum'
English Quiz,"Quiz on ""um"" sound CVC words",5,3,LKG,English,um sound CVC words,Which one is sweet to chew?,1,5,Gum,TRUE,'Gum' is a chewy sweet,Mud,FALSE,'Mud' is not for chewing,Pan,FALSE,'Pan' is not chewy,Pot,FALSE,'Pot' is not chewy
English Quiz,"Quiz on ""un"" sound CVC words",5,3,LKG,English,un sound CVC words,Which word has the 'un' sound?,1,1,Sun,TRUE,'Sun' has the 'un' sound,Son,FALSE,'Son' has 'on' sound,Sin,FALSE,'Sin' has 'in' sound,Sit,FALSE,'Sit' has 'it' sound
English Quiz,"Quiz on ""un"" sound CVC words",5,3,LKG,English,un sound CVC words,What rhymes with 'bun'?,1,2,Fun,TRUE,'Fun' rhymes with 'bun',Bit,FALSE,'Bit' rhymes with 'sit',Bat,FALSE,'Bat' rhymes with 'cat',Pig,FALSE,'Pig' rhymes with 'big'
English Quiz,"Quiz on ""un"" sound CVC words",5,3,LKG,English,un sound CVC words,Pick the word ending in 'un'.,1,3,Run,TRUE,'Run' ends with 'un',Rug,FALSE,'Rug' ends with 'ug',Rat,FALSE,'Rat' ends with 'at',Red,FALSE,'Red' ends with 'ed'
English Quiz,"Quiz on ""un"" sound CVC words",5,3,LKG,English,un sound CVC words,Choose the CVC word.,1,4,Fun,TRUE,'Fun' is a CVC word,Funny,FALSE,'Funny' is not a CVC word,Function,FALSE,'Function' is not a CVC word,Fund,FALSE,'Fund' is not a CVC word
English Quiz,"Quiz on ""un"" sound CVC words",5,3,LKG,English,un sound CVC words,Pick the one that shines.,1,5,Sun,TRUE,'Sun' shines,Mud,FALSE,'Mud' does not shine,Pan,FALSE,'Pan' does not shine,Pen,FALSE,'Pen' does not shine
English Quiz,Quiz on Sight words,5,3,LKG,English,Sight words,"Choose the correct sight word for this sentence: ""___ are my shoes.""",1,1,These,TRUE,'These' is the correct word when pointing out items nearby,Those,FALSE,'Those' is used for things far away,That,FALSE,'That' is singular,This,FALSE,'This' is singular
English Quiz,Quiz on Sight words,5,3,LKG,English,Sight words,"What word fits? ""___ is my book.""",1,2,This,TRUE,'This' refers to one thing close by,These,FALSE,'These' is plural,That,FALSE,'That' could work but 'This' is closer,Those,FALSE,'Those' is plural
English Quiz,Quiz on Sight words,5,3,LKG,English,Sight words,Which of these is a sight word?,1,3,Here,TRUE,'Here' is a common sight word,Zebra,FALSE,'Zebra' is not a sight word,Orange,FALSE,'Orange' is not a sight word,Jump,FALSE,"'Jump' is a verb, not a sight word"
English Quiz,Quiz on Sight words,5,3,LKG,English,Sight words,Pick the correct sentence.,1,4,I can see you.,TRUE,This is a proper sentence using sight words,I seeing you.,FALSE,Grammatical error,You am see.,FALSE,Grammatical error,You sees I.,FALSE,Grammatical error
English Quiz,Quiz on Sight words,5,3,LKG,English,Sight words,Which word shows a place?,1,5,There,TRUE,'There' shows a place,What,FALSE,'What' is a question word,How,FALSE,'How' is a question word,Why,FALSE,'Why' is a question word
English Quiz,Quiz on This and That,5,3,LKG,English,This and that,Which word do we use for something near?,1,1,This,TRUE,'This' is used for something close,That,FALSE,'That' is used for something far,These,FALSE,'These' is plural,Those,FALSE,'Those' is plural
English Quiz,Quiz on This and That,5,3,LKG,English,This and that,Choose the correct sentence.,1,2,This is my pencil.,TRUE,'This' is correct for a nearby pencil,That is my pencils.,FALSE,That' and 'pencils' dont match,These is my pencil.,FALSE,'These' is plural,That are my pencil.,FALSE,Wrong verb form
English Quiz,Quiz on This and That,5,3,LKG,English,This and that,What word do we use for something far?,1,3,That,TRUE,'That' is used for something far,This,FALSE,'This' is for something near,These,FALSE,'These' is plural,Them,FALSE,'Them' is not correct here
English Quiz,Quiz on This and That,5,3,LKG,English,This and that,Which is a singular word?,1,4,This,TRUE,'This' is singular,These,FALSE,'These' is plural,Those,FALSE,'Those' is plural,They,FALSE,'They' is a pronoun
English Quiz,Quiz on This and That,5,3,LKG,English,This and that,What completes: ___ is a cat.,1,5,That,TRUE,'That' fits when the cat is far,These,FALSE,'These' is for plural,This are,FALSE,'Are' doesn't go with singular,Those is,FALSE,'Is' doesn't go with plural
English Quiz,Quiz on These and Those,5,3,LKG,English,These and those,What word do we use for many things nearby?,1,1,These,TRUE,'These' is plural and for nearby things,Those,FALSE,'Those' is for far items,This,FALSE,'This' is singular,That,FALSE,'That' is singular
English Quiz,Quiz on These and Those,5,3,LKG,English,These and those,Choose the correct sentence.,1,2,These are my books.,TRUE,'These' is for multiple nearby objects,These is my books.,FALSE,Wrong verb form,This are my book.,FALSE,Wrong form for singular,Those is my book.,FALSE,Wrong form
English Quiz,Quiz on These and Those,5,3,LKG,English,These and those,What word do we use for many things far away?,1,3,Those,TRUE,'Those' is plural and far,These,FALSE,'These' is for close,That,FALSE,'That' is singular,This,FALSE,'This' is singular
English Quiz,Quiz on These and Those,5,3,LKG,English,These and those,Which is the plural form?,1,4,These,TRUE,'These' is plural,That,FALSE,'That' is singular,This,FALSE,'This' is singular,It,FALSE,'It' is a pronoun
English Quiz,Quiz on These and Those,5,3,LKG,English,These and those,Complete the sentence: ___ are my shoes.,1,5,Those,TRUE,'Those' fits for shoes far away,These is,FALSE,Wrong verb form,This are,FALSE,'This' is singular,That are,FALSE,'That' is singular
English Quiz,Quiz on Here and There,5,3,LKG,English,Here and there,Which word shows something nearby?,1,1,Here,TRUE,'Here' is used for nearby,There,FALSE,'There' is used for far away,Them,FALSE,'Them' is a pronoun,This,FALSE,'This' is a demonstrative
English Quiz,Quiz on Here and There,5,3,LKG,English,Here and there,Choose the correct sentence.,1,2,I am here.,TRUE,Correct use of 'here',I here am.,FALSE,Incorrect word order,I is here.,FALSE,Wrong verb,Am I here.,FALSE,Question form
English Quiz,Quiz on Here and There,5,3,LKG,English,Here and there,Which word shows something far away?,1,3,There,TRUE,'There' is used for distant things,Here,FALSE,'Here' is for close,Where,FALSE,'Where' is a question word,Them,FALSE,'Them' is a pronoun
English Quiz,Quiz on Here and There,5,3,LKG,English,Here and there,What completes the sentence: I live ___.,1,4,Here,TRUE,'Here' fits the sentence,Is,FALSE,'Is' is not a place,On,FALSE,'On' needs more context,It,FALSE,'It' is not a place
English Quiz,Quiz on Here and There,5,3,LKG,English,Here and there,Choose the sentence that uses 'there'.,1,5,He went there.,TRUE,'There' is correctly used,He went where.,FALSE,'Where' is a question,He goes where.,FALSE,'Where' is a question,He is there?,FALSE,Needs punctuation
